2025-03-06 14:49:04,Firewall Rule,Allowed,,105.65,TRÁFEGO INTERNO,196,Sem NAT,Port5.16,Port20,10.131.186.181,10.1.1.1,37050,8080.0,ICMP,1,0
2025-03-06 18:32:24,Firewall Rule,Denied,admin@pmg.local,158.45,TRÁFEGO INTERNO,92,Sem NAT,Port13.28,Port22,192.168.127.76,10.10.10.25,49311,443.0,ICMP,1,1
2025-03-06 09:59:16,Firewall Rule,Denied,exploit@rogue.net,135.93,TRÁFEGO SUSPEITO,162,Custom SNAT,Port10.11,Port11,192.168.167.169,10.1.1.1,17254,3389.0,ESP,1,0
2025-03-06 14:59:20,Firewall Rule,Denied,admin@pmg.local,151.73,TRÁFEGO INTERNO,266,Ataque NAT,Port9.12,Port4,192.168.29.18,172.16.0.1,33268,3389.0,UDP,1,0
2025-03-06 12:28:26,Firewall Rule,Denied,,60.87,TRÁFEGO INTERNO,160,Ataque NAT,Port4.28,Port5,172.17.251.87,172.16.0.1,63474,29500.0,GRE,1,0
2025-03-06 13:49:55,Firewall Rule,Allowed,guest@public.net,98.15,REDE PÚBLICA,139,Custom SNAT,Port15.38,Port24,10.57.89.178,172.16.0.1,40783,44569.0,ICMP,1,0
2025-03-06 16:28:52,Firewall Rule,Allowed,exploit@rogue.net,50.11,TRÁFEGO SUSPEITO,214,Ataque NAT,Port3.16,Port18,10.48.227.90,10.10.10.25,27178,53.0,GRE,0,1
2025-03-06 11:26:42,Firewall Rule,Allowed,exploit@rogue.net,123.65,VPN CORPORATIVA,283,Custom SNAT,Port14.22,Port17,10.43.104.56,10.1.1.1,23594,3389.0,GRE,1,0
2025-03-06 18:53:59,Firewall Rule,Denied,,138.01,REDE PÚBLICA,62,Custom SNAT,Port5.8,Port14,192.168.49.15,10.1.1.1,10129,8443.0,ESP,0,0
2025-03-06 15:20:41,Firewall Rule,Denied,anon@vpn.org,67.22,REDE PÚBLICA,126,Custom SNAT,Port7.14,Port11,172.22.206.138,10.1.1.1,21744,443.0,UDP,1,0
2025-03-06 08:45:10,Firewall Rule,Allowed,admin@pmg.local,141.43,ACESSO INTERNET REDE DE ACESSO,69,Default SNAT IPv4,Port4.10,Port21,172.26.21.84,10.1.1.1,63209,80.0,ICMP,1,0
2025-03-06 16:30:45,Firewall Rule,Allowed,exploit@rogue.net,193.2,REDE PÚBLICA,89,Sem NAT,Port6.5,Port14,172.30.236.137,192.168.1.1,41714,443.0,GRE,0,0
2025-03-06 10:35:57,Firewall Rule,Denied,,37.85,VPN CORPORATIVA,64,Ataque NAT,Port7.7,Port6,172.22.76.233,192.168.1.1,39889,3306.0,TCP,1,0
2025-03-06 13:41:31,Firewall Rule,Allowed,admin@pmg.local,60.44,TRÁFEGO INTERNO,161,SNAT Alternativo,Port4.34,Port13,10.142.9.180,10.1.1.1,47548,53.0,ICMP,0,0
2025-03-06 11:39:18,Firewall Rule,Denied,anon@vpn.org,116.57,VPN CORPORATIVA,74,Custom SNAT,Port5.9,Port25,192.168.63.80,172.16.0.1,22250,53.0,GRE,0,0
2025-03-06 18:51:43,Firewall Rule,Denied,exploit@rogue.net,35.86,TRÁFEGO INTERNO,150,Sem NAT,Port15.3,Port7,172.20.5.88,10.53.203.162,37131,904.0,UDP,1,1
2025-03-06 16:11:11,Firewall Rule,Allowed,scanner@iot.local,47.58,REDE PÚBLICA,174,Sem NAT,Port14.7,Port4,172.26.150.205,192.168.1.1,18792,8443.0,ICMP,1,0
2025-03-06 12:59:34,Firewall Rule,Allowed,admin@pmg.local,100.72,ACESSO INTERNET REDE DE ACESSO,268,Default SNAT IPv4,Port2.22,Port5,192.168.105.128,10.1.1.1,57354,80.0,UDP,0,0
2025-03-06 16:35:16,Firewall Rule,Allowed,scanner@iot.local,144.72,TRÁFEGO INTERNO,66,Default SNAT IPv4,Port2.10,Port11,10.109.144.105,172.16.0.1,16436,26892.0,ESP,1,0
2025-03-06 08:51:44,Firewall Rule,Denied,,174.09,TRÁFEGO SUSPEITO,250,Sem NAT,Port1.18,Port17,172.18.77.18,10.1.1.1,3899,3306.0,UDP,1,0
2025-03-06 08:10:33,Firewall Rule,Denied,guest@public.net,122.8,REDE PÚBLICA,76,Sem NAT,Port15.36,Port21,10.199.207.87,172.16.0.1,31957,8443.0,ESP,1,0
2025-03-06 09:15:50,Firewall Rule,Denied,anon@vpn.org,143.76,ACESSO INTERNET REDE DE ACESSO,59,Default SNAT IPv4,Port5.29,Port24,172.19.251.29,10.10.10.25,32535,80.0,ESP,0,1
2025-03-06 08:19:55,Firewall Rule,Allowed,root@cloud,184.57,VPN CORPORATIVA,198,Custom SNAT,Port11.2,Port5,192.168.157.190,10.1.1.1,40241,80.0,UDP,1,0
2025-03-06 11:20:02,Firewall Rule,Allowed,anon@vpn.org,184.58,TRÁFEGO INTERNO,110,Custom SNAT,Port1.8,Port21,10.168.137.196,192.168.1.1,6477,3306.0,TCP,1,0
2025-03-06 15:16:32,Firewall Rule,Denied,root@cloud,35.7,VPN CORPORATIVA,219,SNAT Alternativo,Port13.29,Port15,172.20.93.115,192.168.1.1,17813,3306.0,TCP,1,0
2025-03-06 13:52:14,Firewall Rule,Allowed,anon@vpn.org,110.15,VPN CORPORATIVA,261,Default SNAT IPv4,Port10.40,Port13,10.49.122.178,172.16.0.1,30035,443.0,UDP,0,0
2025-03-06 14:30:29,Firewall Rule,Allowed,guest@public.net,112.0,REDE PÚBLICA,72,Sem NAT,Port4.38,Port16,172.24.187.246,172.16.0.1,55305,80.0,ICMP,1,0
2025-03-06 10:11:04,Firewall Rule,Denied,admin@pmg.local,178.93,VPN CORPORATIVA,143,Default SNAT IPv4,Port15.21,Port2,192.168.196.28,10.1.1.1,26632,3306.0,ICMP,1,0
2025-03-06 10:08:45,Firewall Rule,Allowed,anon@vpn.org,35.64,VPN CORPORATIVA,82,Sem NAT,Port5.31,Port21,172.23.209.11,10.1.1.1,62063,8080.0,GRE,0,0
2025-03-06 13:16:20,Firewall Rule,Allowed,guest@public.net,72.16,VPN CORPORATIVA,155,Sem NAT,Port15.20,Port3,172.23.71.190,172.16.0.1,33581,3389.0,UDP,0,0
2025-03-06 17:02:55,Firewall Rule,Allowed,,191.87,ACESSO INTERNET REDE DE ACESSO,96,Default SNAT IPv4,Port11.32,Port9,172.30.153.209,10.10.10.25,6159,443.0,UDP,0,1
2025-03-06 12:51:35,Firewall Rule,Denied,admin@pmg.local,171.12,REDE PÚBLICA,76,Default SNAT IPv4,Port15.35,Port18,10.36.113.89,172.16.0.1,4895,43043.0,ESP,0,0
2025-03-06 14:57:45,Firewall Rule,Denied,exploit@rogue.net,189.22,TRÁFEGO SUSPEITO,86,Sem NAT,Port12.10,Port13,192.168.161.231,192.168.1.1,41029,3306.0,TCP,0,0
2025-03-06 16:11:37,Firewall Rule,Allowed,guest@public.net,167.52,REDE PÚBLICA,233,Sem NAT,Port8.30,Port19,10.105.21.211,10.1.1.1,56558,8080.0,UDP,1,0
2025-03-06 13:56:17,Firewall Rule,Allowed,root@cloud,109.88,TRÁFEGO SUSPEITO,89,SNAT Alternativo,Port6.28,Port15,192.168.231.130,10.1.1.1,42138,3389.0,ICMP,0,0
2025-03-06 15:02:38,Firewall Rule,Denied,guest@public.net,125.04,ACESSO INTERNET REDE DE ACESSO,235,Custom SNAT,Port6.10,Port2,192.168.84.234,172.16.0.1,42136,21317.0,TCP,0,0
2025-03-06 17:26:10,Firewall Rule,Denied,admin@pmg.local,93.79,TRÁFEGO INTERNO,157,Ataque NAT,Port5.3,Port7,192.168.226.175,192.168.1.1,10746,8080.0,TCP,1,0
2025-03-06 16:39:42,Firewall Rule,Allowed,guest@public.net,79.0,TRÁFEGO SUSPEITO,260,Sem NAT,Port1.4,Port6,172.28.249.117,10.1.1.1,7292,7987.0,ESP,0,0
2025-03-06 09:07:55,Firewall Rule,Allowed,scanner@iot.local,97.07,REDE PÚBLICA,154,Custom SNAT,Port5.38,Port5,192.168.3.121,172.16.0.1,3485,8443.0,UDP,1,0
2025-03-06 17:48:25,Firewall Rule,Denied,root@cloud,117.57,TRÁFEGO INTERNO,67,SNAT Alternativo,Port9.21,Port10,192.168.1.54,192.168.230.111,54776,222.0,TCP,0,1
2025-03-06 15:18:30,Firewall Rule,Allowed,anon@vpn.org,71.78,TRÁFEGO SUSPEITO,256,Sem NAT,Port10.19,Port6,192.168.120.49,172.16.0.1,45736,443.0,ESP,0,0
2025-03-06 11:10:28,Firewall Rule,Allowed,root@cloud,58.24,TRÁFEGO INTERNO,174,Default SNAT IPv4,Port3.15,Port23,172.16.72.71,172.16.0.1,13974,8080.0,TCP,0,0
2025-03-06 09:21:04,Firewall Rule,Allowed,exploit@rogue.net,65.86,REDE PÚBLICA,184,SNAT Alternativo,Port1.14,Port12,192.168.133.84,172.16.0.1,11355,3306.0,GRE,1,0
2025-03-06 11:02:04,Firewall Rule,Allowed,root@cloud,110.78,ACESSO INTERNET REDE DE ACESSO,234,SNAT Alternativo,Port7.20,Port4,172.18.153.59,10.1.1.1,36800,23394.0,TCP,1,0
2025-03-06 14:07:37,Firewall Rule,Allowed,guest@public.net,77.49,ACESSO INTERNET REDE DE ACESSO,278,SNAT Alternativo,Port15.37,Port11,172.28.150.184,10.1.1.1,40994,53.0,ICMP,1,0
2025-03-06 18:16:51,Firewall Rule,Allowed,,79.2,REDE PÚBLICA,88,Default SNAT IPv4,Port15.22,Port16,192.168.30.32,192.168.1.1,42794,80.0,ICMP,0,0
2025-03-06 09:47:24,Firewall Rule,Denied,guest@public.net,143.98,VPN CORPORATIVA,166,Ataque NAT,Port5.27,Port2,10.53.222.205,10.10.10.25,42887,80.0,ESP,0,1
2025-03-06 07:46:00,Firewall Rule,Denied,admin@pmg.local,56.99,VPN CORPORATIVA,139,SNAT Alternativo,Port9.32,Port13,10.62.175.123,10.1.1.1,30775,8080.0,TCP,1,0
2025-03-06 07:20:12,Firewall Rule,Denied,admin@pmg.local,57.28,TRÁFEGO INTERNO,169,Custom SNAT,Port8.19,Port9,10.99.212.37,192.168.1.1,5034,3389.0,GRE,1,0
2025-03-06 08:27:35,Firewall Rule,Allowed,guest@public.net,60.04,ACESSO INTERNET REDE DE ACESSO,231,Sem NAT,Port3.5,Port21,172.20.3.18,192.168.1.1,27127,8443.0,TCP,1,0
2025-03-06 07:33:59,Firewall Rule,Allowed,,165.33,VPN CORPORATIVA,118,Sem NAT,Port10.32,Port2,10.189.194.15,10.1.1.1,44076,40390.0,GRE,0,0
2025-03-06 09:11:45,Firewall Rule,Allowed,admin@pmg.local,47.29,TRÁFEGO INTERNO,154,Default SNAT IPv4,Port11.32,Port22,172.16.150.92,192.168.1.1,20148,3389.0,ICMP,1,0
2025-03-06 11:30:27,Firewall Rule,Denied,scanner@iot.local,75.65,TRÁFEGO INTERNO,132,Ataque NAT,Port13.2,Port6,172.28.57.98,10.1.1.1,29694,443.0,ESP,1,0
2025-03-06 08:18:24,Firewall Rule,Denied,,175.64,TRÁFEGO INTERNO,93,Custom SNAT,Port2.11,Port10,172.16.33.54,10.1.1.1,44380,53.0,ICMP,1,0
2025-03-06 08:45:06,Firewall Rule,Allowed,guest@public.net,150.08,TRÁFEGO INTERNO,253,Custom SNAT,Port5.31,Port14,172.19.140.139,172.16.0.1,4398,3389.0,TCP,0,0
2025-03-06 11:00:38,Firewall Rule,Allowed,anon@vpn.org,190.94,VPN CORPORATIVA,298,Default SNAT IPv4,Port3.14,Port4,10.107.208.250,10.1.1.1,47388,8443.0,GRE,1,0
2025-03-06 17:55:29,Firewall Rule,Denied,,57.36,TRÁFEGO SUSPEITO,187,SNAT Alternativo,Port7.23,Port20,192.168.135.28,10.1.1.1,56221,53.0,UDP,1,0
2025-03-06 10:36:34,Firewall Rule,Allowed,anon@vpn.org,128.85,TRÁFEGO INTERNO,272,Ataque NAT,Port7.12,Port8,172.21.113.142,10.1.1.1,64750,80.0,GRE,0,0
2025-03-06 09:12:41,Firewall Rule,Denied,exploit@rogue.net,176.17,ACESSO INTERNET REDE DE ACESSO,172,Sem NAT,Port1.12,Port17,192.168.124.119,10.1.1.1,8930,53.0,TCP,0,0
2025-03-06 13:06:05,Firewall Rule,Denied,root@cloud,104.48,ACESSO INTERNET REDE DE ACESSO,204,Custom SNAT,Port3.29,Port12,192.168.43.88,172.16.0.1,39793,8080.0,UDP,1,0
2025-03-06 16:46:17,Firewall Rule,Denied,,89.22,TRÁFEGO SUSPEITO,197,Default SNAT IPv4,Port10.2,Port16,172.17.94.187,10.1.1.1,26235,80.0,ICMP,1,0
2025-03-06 15:43:58,Firewall Rule,Allowed,exploit@rogue.net,181.8,REDE PÚBLICA,68,Ataque NAT,Port3.20,Port23,192.168.213.221,10.1.1.1,65257,80.0,ICMP,1,0
2025-03-06 10:35:18,Firewall Rule,Allowed,admin@pmg.local,151.5,VPN CORPORATIVA,239,Ataque NAT,Port5.20,Port11,192.168.148.118,172.16.0.1,18150,8443.0,ESP,0,0
2025-03-06 17:33:48,Firewall Rule,Denied,root@cloud,69.18,REDE PÚBLICA,100,Ataque NAT,Port5.3,Port8,10.244.229.111,10.1.1.1,44622,3306.0,TCP,1,0
2025-03-06 16:41:11,Firewall Rule,Denied,exploit@rogue.net,89.7,TRÁFEGO INTERNO,230,SNAT Alternativo,Port15.39,Port11,10.249.250.123,192.168.1.1,3029,8443.0,ICMP,1,0
2025-03-06 17:37:13,Firewall Rule,Denied,,155.34,TRÁFEGO SUSPEITO,281,SNAT Alternativo,Port10.4,Port3,10.76.87.206,192.168.1.1,39321,80.0,UDP,1,0
2025-03-06 16:25:25,Firewall Rule,Denied,root@cloud,144.75,REDE PÚBLICA,184,Default SNAT IPv4,Port6.22,Port6,172.23.71.190,10.10.10.25,17034,443.0,GRE,0,1
2025-03-06 07:05:24,Firewall Rule,Denied,scanner@iot.local,177.31,TRÁFEGO SUSPEITO,263,Sem NAT,Port15.8,Port4,172.20.162.13,10.10.10.25,16526,123.0,ESP,1,1
2025-03-06 17:12:43,Firewall Rule,Allowed,guest@public.net,172.0,ACESSO INTERNET REDE DE ACESSO,258,SNAT Alternativo,Port11.2,Port19,172.24.18.219,10.1.1.1,42478,8080.0,UDP,1,0
2025-03-06 08:33:03,Firewall Rule,Allowed,scanner@iot.local,39.9,TRÁFEGO SUSPEITO,90,Ataque NAT,Port13.23,Port21,172.30.165.241,10.1.1.1,19660,3306.0,ICMP,0,0
2025-03-06 11:13:36,Firewall Rule,Denied,guest@public.net,146.86,REDE PÚBLICA,261,Custom SNAT,Port11.40,Port3,192.168.108.170,192.168.1.1,53369,3389.0,TCP,0,0
2025-03-06 18:09:26,Firewall Rule,Allowed,root@cloud,55.38,ACESSO INTERNET REDE DE ACESSO,152,Default SNAT IPv4,Port14.40,Port3,10.0.0.9,172.16.129.217,49677,102.0,TCP,0,1
2025-03-06 16:04:29,Firewall Rule,Denied,scanner@iot.local,59.39,REDE PÚBLICA,177,Default SNAT IPv4,Port14.39,Port15,172.28.87.188,10.10.10.25,65534,53.0,GRE,1,1
2025-03-06 16:50:36,Firewall Rule,Allowed,root@cloud,32.38,TRÁFEGO INTERNO,155,Custom SNAT,Port15.20,Port17,192.168.200.228,192.168.1.1,24422,443.0,UDP,0,0
