2025-03-06 09:00:00,Firewall Rule,Allowed, ,66.69,TRÁFEGO SUSPEITO,222,Bypass,Port10.28,Port3,192.168.3.88,192.168.2.217,30493,306.0,UDP,0
2025-03-06 09:00:00,Firewall Rule,Allowed, ,123.57,ATAQUE AUTOMATIZADO,184,Bypass,Port3.2,Port8,192.168.3.88,192.168.5.217,20754,346.0,ICMP,1
2025-03-06 09:00:00,Firewall Rule,Allowed,ataque@botnet.local,103.49,ATAQUE AUTOMATIZADO,248,Bypass,Port4.26,Port16,192.168.175.32,10.10.10.25,32194,443.0,ICMP,1
2025-03-06 09:00:00,Firewall Rule,Allowed,exploit@malware.org,144.03,DDoS DETECTADO,100,Proxy NAT,Port5.3,Port6,192.168.1.54,192.168.1.83,29097,70.0,ICMP,0
2025-03-06 09:00:00,Firewall Rule,Allowed,scan@rogue.dev,85.68,ATAQUE AUTOMATIZADO,189,Default SNAT IPv4,Port4.1,Port13,192.168.126.13,10.10.10.25,27886,80.0,ICMP,0
2025-03-06 09:00:00,Firewall Rule,Allowed,ataque@botnet.local,82.34,VARREDURA DE PORTAS,227,Default SNAT IPv4,Port8.19,Port5,192.168.155.126,10.10.10.25,1551,443.0,UDP,1
2025-03-06 09:00:00,Firewall Rule,Allowed,ataque@botnet.local,114.89,DDoS DETECTADO,122,Bypass,Port7.23,Port19,192.168.146.9,10.10.10.25,63087,22.0,UDP,0
2025-03-06 09:00:00,Firewall Rule,Allowed,scan@rogue.dev,103.36,TRÁFEGO SUSPEITO,168,Proxy NAT,Port1.15,Port16,192.168.204.19,10.10.10.25,6162,80.0,ICMP,0
2025-03-06 09:00:00,Firewall Rule,Allowed, ,77.39,ATAQUE AUTOMATIZADO,158,Bypass,Port3.26,Port5,192.168.2.45,192.168.3.8,35020,393.0,ICMP,0
2025-03-06 09:00:00,Firewall Rule,Allowed,scan@rogue.dev,132.97,TRÁFEGO SUSPEITO,230,Bypass,Port2.25,Port12,192.168.229.57,10.10.10.25,30802,53.0,ICMP,0
2025-03-06 09:00:00,Firewall Rule,Allowed,exploit@malware.org,129.89,ATAQUE AUTOMATIZADO,160,Bypass,Port6.5,Port8,192.168.63.182,10.10.10.25,18321,22.0,ICMP,0
2025-03-06 09:00:00,Firewall Rule,Allowed,exploit@malware.org,145.12,VARREDURA DE PORTAS,232,Bypass,Port2.21,Port18,192.168.120.236,10.10.10.25,36253,8443.0,TCP,1
2025-03-06 09:00:00,Firewall Rule,Allowed,exploit@malware.org,82.34,DDoS DETECTADO,132,Proxy NAT,Port8.30,Port7,192.168.209.95,10.10.10.25,50566,22.0,TCP,0
2025-03-06 09:00:00,Firewall Rule,Allowed, ,124.94,ATAQUE AUTOMATIZADO,134,Default SNAT IPv4,Port10.5,Port1,192.168.2.45,192.168.8.199,58795,497.0,UDP,0
2025-03-06 09:00:00,Firewall Rule,Allowed,scan@rogue.dev,100.04,TRÁFEGO SUSPEITO,183,Proxy NAT,Port8.20,Port1,192.168.108.191,10.10.10.25,9775,8080.0,UDP,1
2025-03-06 09:00:00,Firewall Rule,Allowed,scan@rogue.dev,124.81,TRÁFEGO SUSPEITO,121,Proxy NAT,Port5.4,Port12,192.168.3.88,192.168.2.142,1979,602.0,UDP,0
2025-03-06 09:00:00,Firewall Rule,Allowed, ,134.82,VARREDURA DE PORTAS,189,Proxy NAT,Port5.19,Port13,192.168.200.38,10.10.10.25,1650,80.0,UDP,1
2025-03-06 09:00:00,Firewall Rule,Allowed,scan@rogue.dev,140.88,DDoS DETECTADO,186,Ataque NAT,Port5.3,Port16,192.168.2.45,192.168.3.76,12632,44.0,UDP,1
2025-03-06 09:00:00,Firewall Rule,Allowed,exploit@malware.org,147.56,VARREDURA DE PORTAS,172,Bypass,Port4.3,Port6,192.168.229.57,10.10.10.25,30185,8080.0,UDP,1
2025-03-06 09:00:00,Firewall Rule,Allowed, ,121.53,TRÁFEGO SUSPEITO,232,Default SNAT IPv4,Port4.18,Port18,192.168.56.161,10.10.10.25,16242,443.0,TCP,0
2025-03-06 09:00:00,Firewall Rule,Allowed,ataque@botnet.local,79.96,VARREDURA DE PORTAS,132,Default SNAT IPv4,Port4.2,Port14,192.168.40.248,10.10.10.25,60877,80.0,ICMP,0
2025-03-06 09:00:00,Firewall Rule,Allowed,exploit@malware.org,144.32,TRÁFEGO SUSPEITO,196,Bypass,Port3.4,Port5,192.168.1.54,192.168.9.4,14655,920.0,ICMP,0
2025-03-06 09:00:00,Firewall Rule,Allowed,scan@rogue.dev,91.34,TRÁFEGO SUSPEITO,204,Proxy NAT,Port10.9,Port7,192.168.2.45,192.168.3.8,35122,49.0,TCP,1
2025-03-06 09:00:00,Firewall Rule,Allowed,exploit@malware.org,137.13,ATAQUE AUTOMATIZADO,233,Ataque NAT,Port9.12,Port9,192.168.1.54,192.168.8.136,25365,408.0,TCP,0
2025-03-06 09:00:00,Firewall Rule,Allowed,scan@rogue.dev,79.73,DDoS DETECTADO,138,Ataque NAT,Port7.11,Port6,192.168.1.54,192.168.3.84,24608,173.0,UDP,0
2025-03-06 09:00:00,Firewall Rule,Allowed,exploit@malware.org,95.07,DDoS DETECTADO,206,Proxy NAT,Port5.18,Port10,192.168.3.88,192.168.5.66,41432,624.0,ICMP,0
2025-03-06 09:00:00,Firewall Rule,Allowed,scan@rogue.dev,141.55,ATAQUE AUTOMATIZADO,185,Bypass,Port10.8,Port4,192.168.93.62,10.10.10.25,54575,8080.0,ICMP,1
2025-03-06 09:00:00,Firewall Rule,Allowed, ,90.3,TRÁFEGO SUSPEITO,215,Ataque NAT,Port8.20,Port14,192.168.117.247,10.10.10.25,49413,53.0,ICMP,1
2025-03-06 09:00:00,Firewall Rule,Allowed, ,124.11,VARREDURA DE PORTAS,161,Proxy NAT,Port6.19,Port13,192.168.109.57,10.10.10.25,3188,8443.0,TCP,1
2025-03-06 09:00:00,Firewall Rule,Allowed,exploit@malware.org,115.5,ATAQUE AUTOMATIZADO,135,Proxy NAT,Port3.21,Port7,192.168.85.18,10.10.10.25,52255,443.0,UDP,0
2025-03-06 09:00:00,Firewall Rule,Allowed,scan@rogue.dev,132.23,TRÁFEGO SUSPEITO,197,Bypass,Port4.5,Port10,192.168.41.189,10.10.10.25,47626,22.0,TCP,0
2025-03-06 09:00:00,Firewall Rule,Allowed,scan@rogue.dev,140.61,DDoS DETECTADO,141,Ataque NAT,Port3.28,Port3,192.168.246.187,10.10.10.25,56867,80.0,UDP,0
2025-03-06 09:00:00,Firewall Rule,Allowed,scan@rogue.dev,156.92,TRÁFEGO SUSPEITO,181,Proxy NAT,Port6.22,Port6,192.168.1.54,192.168.8.199,5110,252.0,TCP,0
2025-03-06 09:00:00,Firewall Rule,Allowed,exploit@malware.org,122.96,TRÁFEGO SUSPEITO,102,Ataque NAT,Port9.2,Port9,192.168.3.88,192.168.6.142,55060,146.0,TCP,1
2025-03-06 09:00:00,Firewall Rule,Allowed,scan@rogue.dev,82.88,TRÁFEGO SUSPEITO,170,Ataque NAT,Port4.11,Port1,192.168.100.252,10.10.10.25,26047,53.0,ICMP,0
2025-03-06 09:00:00,Firewall Rule,Allowed,exploit@malware.org,103.31,VARREDURA DE PORTAS,176,Ataque NAT,Port6.24,Port15,192.168.2.45,192.168.3.25,43226,228.0,UDP,1
2025-03-06 09:00:00,Firewall Rule,Allowed,exploit@malware.org,67.34,VARREDURA DE PORTAS,226,Ataque NAT,Port5.7,Port6,192.168.254.66,10.10.10.25,47686,8443.0,TCP,1
2025-03-06 09:00:00,Firewall Rule,Allowed,ataque@botnet.local,141.42,DDoS DETECTADO,124,Ataque NAT,Port2.1,Port15,192.168.8.239,10.10.10.25,48804,22.0,TCP,1
2025-03-06 09:00:00,Firewall Rule,Allowed,exploit@malware.org,141.73,TRÁFEGO SUSPEITO,162,Proxy NAT,Port6.18,Port14,192.168.105.217,10.10.10.25,43359,443.0,TCP,1
2025-03-06 09:00:00,Firewall Rule,Allowed, ,142.52,VARREDURA DE PORTAS,156,Bypass,Port8.17,Port20,192.168.1.54,192.168.2.189,8980,913.0,UDP,1
2025-03-06 09:00:01,Firewall Rule,Allowed,ataque@botnet.local,69.79,DDoS DETECTADO,150,Bypass,Port7.24,Port13,192.168.56.234,10.10.10.25,8462,443.0,UDP,1
2025-03-06 09:00:01,Firewall Rule,Allowed,scan@rogue.dev,61.71,DDoS DETECTADO,116,Default SNAT IPv4,Port5.13,Port20,192.168.37.6,10.10.10.25,41996,80.0,TCP,1
2025-03-06 09:00:01,Firewall Rule,Allowed,ataque@botnet.local,61.78,TRÁFEGO SUSPEITO,207,Bypass,Port2.27,Port6,192.168.1.54,192.168.4.47,6116,723.0,ICMP,1
2025-03-06 09:00:01,Firewall Rule,Allowed,ataque@botnet.local,91.53,DDoS DETECTADO,133,Ataque NAT,Port2.9,Port12,192.168.140.199,10.10.10.25,12194,80.0,ICMP,0
2025-03-06 09:00:01,Firewall Rule,Allowed,ataque@botnet.local,68.29,DDoS DETECTADO,117,Bypass,Port6.2,Port15,192.168.1.54,192.168.9.4,19554,593.0,ICMP,1
2025-03-06 09:00:01,Firewall Rule,Allowed,ataque@botnet.local,131.6,ATAQUE AUTOMATIZADO,240,Bypass,Port2.23,Port1,192.168.173.142,10.10.10.25,16124,80.0,ICMP,1
2025-03-06 09:00:01,Firewall Rule,Allowed, ,142.42,TRÁFEGO SUSPEITO,103,Ataque NAT,Port9.4,Port16,192.168.14.205,10.10.10.25,33987,53.0,TCP,0
2025-03-06 09:00:01,Firewall Rule,Allowed,ataque@botnet.local,102.41,VARREDURA DE PORTAS,122,Proxy NAT,Port10.23,Port18,192.168.114.234,10.10.10.25,46810,443.0,UDP,0
2025-03-06 09:00:01,Firewall Rule,Allowed,exploit@malware.org,125.51,TRÁFEGO SUSPEITO,238,Ataque NAT,Port4.14,Port10,192.168.8.83,10.10.10.25,30637,80.0,TCP,1
2025-03-06 09:00:01,Firewall Rule,Allowed,exploit@malware.org,96.99,ATAQUE AUTOMATIZADO,199,Proxy NAT,Port9.2,Port5,192.168.158.17,10.10.10.25,11532,53.0,TCP,1
2025-03-06 09:00:01,Firewall Rule,Allowed,exploit@malware.org,123.48,TRÁFEGO SUSPEITO,215,Ataque NAT,Port3.25,Port7,192.168.233.202,10.10.10.25,43419,22.0,UDP,0
2025-03-06 09:00:01,Firewall Rule,Allowed,scan@rogue.dev,72.36,ATAQUE AUTOMATIZADO,112,Default SNAT IPv4,Port10.10,Port18,192.168.3.88,192.168.10.147,55965,349.0,TCP,1
2025-03-06 09:00:01,Firewall Rule,Allowed,exploit@malware.org,142.99,VARREDURA DE PORTAS,236,Ataque NAT,Port1.16,Port18,192.168.17.231,10.10.10.25,22809,8443.0,TCP,0
