2025-03-06 10:01:33,Allowed Access,Allowed,scanner@iot.local,172.54,TRÁFEGO INTERNO,244,Custom SNAT,Port5.27,Port43,172.17.247.31,172.18.187.131,55578,110.0,ICMP,1
2025-03-06 10:00:07,Session Log,Allowed,admin@pmg.local,73.41,TRÁFEGO INTERNO,107,Default SNAT IPv4,Port3.80,Port14,172.16.43.208,192.168.33.243,15656,25.0,TCP,1
2025-03-06 10:00:32,Firewall Rule,Allowed,vazio@pmg.local,219.39,REDE CONVIDADO,289,Custom SNAT,Port27.12,Port11,192.168.32.119,192.168.165.189,30656,110.0,UDP,1
2025-03-06 10:01:15,Firewall Rule,Allowed,scanner@iot.local,109.66,ACESSO À REDE WI-FI,267,SNAT Alternativo,Port11.34,Port24,172.26.31.213,192.168.249.216,35399,23848.0,ICMP,0
2025-03-06 10:01:39,Session Log,Allowed,scanner@iot.local,133.77,ACESSO À REDE WI-FI,241,SNAT Alternativo,Port10.51,Port40,192.168.189.51,172.26.231.103,29331,11843.0,UDP,0
2025-03-06 10:01:40,Firewall Rule,Allowed,vazio@pmg.local,61.66,ACESSO À REDE WI-FI,116,SNAT Alternativo,Port29.14,Port18,10.217.150.237,10.231.57.178,42328,3389.0,ICMP,1
2025-03-06 10:00:30,Firewall Rule,Allowed,scanner@iot.local,89.96,VPN CORPORATIVA,109,Default SNAT IPv4,Port20.25,Port20,10.42.108.29,10.12.238.74,29712,110.0,TCP,1
2025-03-06 10:00:36,Session Log,Allowed,guest@pmg.local,193.46,TRÁFEGO INTERNO,76,Redirecionamento SNAT,Port19.27,Port24,192.168.116.106,10.99.116.239,2527,22.0,ICMP,1
2025-03-06 10:01:41,Session Log,Allowed,guest@pmg.local,125.23,TRÁFEGO INTERNO,288,SNAT Alternativo,Port9.5,Port16,10.157.26.12,172.22.128.44,65076,3389.0,ICMP,1
2025-03-06 10:00:56,Session Log,Allowed,scanner@iot.local,45.25,ACESSO INTERNET REDE DE ACESSO,63,Redirecionamento SNAT,Port8.26,Port12,10.81.103.94,192.168.69.174,44070,443.0,UDP,0
