2025-03-06 10:00:00,Firewall Rule,Allowed,teste@pmg.local,99.2,ACESSO INTERNET REDE DE ACESSO,200,Default SNAT IPv4,Port9.2,Port8,192.168.1.54,192.168.1.20,59002,691.0,TCP,1,1
2025-03-06 10:00:00,Firewall Rule,Allowed,teste@pmg.local,108.0,ACESSO INTERNET REDE DE ACESSO,152,Default SNAT IPv4,Port6.18,Port4,192.168.15.107,10.10.10.25,59601,80.0,TCP,1,1
2025-03-06 10:00:00,Firewall Rule,Allowed,teste@pmg.local,119.1,ACESSO INTERNET REDE DE ACESSO,124,Default SNAT IPv4,Port4.22,Port5,192.168.1.54,192.168.1.20,52990,994.0,TCP,1,1
2025-03-06 10:00:00,Firewall Rule,Allowed,teste@pmg.local,93.5,ACESSO INTERNET REDE DE ACESSO,123,Default SNAT IPv4,Port3.26,Port16,192.168.1.54,192.168.1.20,50713,663.0,TCP,1,1
2025-03-06 10:00:00,Firewall Rule,Allowed,teste@pmg.local,108.4,ACESSO INTERNET REDE DE ACESSO,150,Default SNAT IPv4,Port4.23,Port8,192.168.1.54,192.168.1.20,52340,134.0,TCP,1,1
2025-03-06 10:00:00,Firewall Rule,Allowed,teste@pmg.local,88.6,ACESSO INTERNET REDE DE ACESSO,149,Default SNAT IPv4,Port5.16,Port16,192.168.244.8,10.10.10.25,57781,80.0,TCP,1,1
2025-03-06 10:00:00,Firewall Rule,Allowed,teste@pmg.local,127.2,ACESSO INTERNET REDE DE ACESSO,175,Default SNAT IPv4,Port7.9,Port6,192.168.1.54,192.168.1.20,52537,844.0,TCP,1,1
2025-03-06 10:00:00,Firewall Rule,Allowed,teste@pmg.local,101.8,ACESSO INTERNET REDE DE ACESSO,122,Default SNAT IPv4,Port9.30,Port17,192.168.1.54,192.168.1.20,58073,508.0,TCP,1,1
2025-03-06 10:00:00,Firewall Rule,Allowed,teste@pmg.local,90.2,ACESSO INTERNET REDE DE ACESSO,167,Default SNAT IPv4,Port4.23,Port17,192.168.242.161,10.10.10.25,52761,80.0,TCP,1,1
2025-03-06 10:00:00,Firewall Rule,Allowed,teste@pmg.local,126.5,ACESSO INTERNET REDE DE ACESSO,126,Default SNAT IPv4,Port5.18,Port9,192.168.1.54,192.168.1.20,57111,822.0,TCP,1,1
