2025-03-06 11:53:14,Firewall Rule,Denied,,999.9,VARREDURA INTENSA,0,Ataque NAT,Port78.93,Port28,10.221.88.100,10.10.10.25,675,80.0,ICMP,1
2025-03-06 10:55:51,Syslog,Dropped,,999.9,TRÁFEGO SUSPEITO,500,None,Port86.46,Port84,10.60.96.100,10.102.39.172,47935,65535.0,ICMP,1
2025-03-06 13:03:44,Alert,Allowed,script@auto.local,0.0,TENTATIVA SSH,500,None,Port7.20,Port40,10.170.32.38,10.10.10.25,397,0.0,ESP,1
2025-03-06 13:33:39,Firewall Rule,Denied,honeypot@decoy.net,0.0,TRÁFEGO NORMAL,500,Ataque NAT,Port76.84,Port22,10.81.228.120,10.34.173.102,28040,65535.0,ESP,1
2025-03-06 16:31:51,Alert,Allowed,,999.9,TRÁFEGO SUSPEITO,255,Ataque NAT,Port18.22,Port77,172.28.53.11,10.10.10.25,57015,65535.0,UDPLite,1
2025-03-06 11:46:53,Session Start,Denied,,283.65,TENTATIVA SSH,500,Ataque NAT,Port22.27,Port60,10.13.42.67,172.26.74.236,501,65535.0,ICMP,1
2025-03-06 15:22:34,Session Start,Denied,root@fake.dmz,0.0,RECONHECIMENTO HOST,500,None,Port8.83,Port4,10.193.180.164,10.10.10.25,47051,80.0,HOPOPT,1
2025-03-06 10:25:58,Firewall Rule,Dropped,script@auto.local,110.0,RECONHECIMENTO HOST,500,Ataque NAT,Port98.91,Port40,192.168.82.219,10.217.222.211,63,443.0,IGMP,1
2025-03-06 10:19:13,Session Start,Denied,honeypot@decoy.net,999.9,TRÁFEGO SUSPEITO,500,None,Port14.32,Port48,10.51.174.159,172.30.70.236,415,0.0,ICMP,0
2025-03-06 07:24:43,Alert,Dropped,root@fake.dmz,104.05,TENTATIVA SSH,0,None,Port29.75,Port46,192.168.1.54,172.26.114.113,248,136.0,IGMP,1
2025-03-06 08:33:24,Firewall Rule,Denied,root@fake.dmz,0.0,TRÁFEGO NORMAL,255,None,Port20.39,Port86,192.168.1.54,192.168.251.127,17304,109.0,UDPLite,1
2025-03-06 09:55:38,Alert,Denied,script@auto.local,999.9,FLOODING ICMP,255,Default SNAT IPv4,Port54.61,Port98,192.168.1.54,172.29.147.176,47816,65535.0,GRE,1
2025-03-06 16:20:41,Session Start,Dropped,script@auto.local,82.43,FLOODING ICMP,500,Double NAT,Port92.23,Port71,172.20.243.52,10.10.10.25,717,65535.0,UDPLite,1
2025-03-06 05:35:40,Firewall Rule,Allowed,honeypot@decoy.net,0.0,FLOODING ICMP,0,Ataque NAT,Port41.62,Port3,192.168.1.54,192.168.197.112,435,65535.0,ESP,0
2025-03-06 09:01:14,Firewall Rule,Dropped,script@auto.local,129.48,FLOODING ICMP,255,Default SNAT IPv4,Port62.49,Port73,10.120.55.180,10.10.10.25,49434,80.0,ICMP,1
2025-03-06 07:44:45,Alert,Allowed,,999.9,VARREDURA INTENSA,255,Ataque NAT,Port45.27,Port25,10.130.221.134,192.168.246.123,214,443.0,GRE,0
2025-03-06 06:21:01,Alert,Allowed,honeypot@decoy.net,0.0,TENTATIVA SSH,255,Default SNAT IPv4,Port39.55,Port32,10.12.138.81,10.10.10.25,762,0.0,HOPOPT,0
2025-03-06 07:43:53,Session Start,Denied,root@fake.dmz,237.49,TRÁFEGO SUSPEITO,255,Default SNAT IPv4,Port6.79,Port97,10.226.70.132,10.10.10.25,45843,0.0,ICMP,0
2025-03-06 06:13:12,Session Start,Denied,honeypot@decoy.net,999.9,FLOODING ICMP,500,Default SNAT IPv4,Port89.40,Port62,192.168.156.217,172.25.88.48,671,65535.0,IGMP,1
2025-03-06 05:00:17,Firewall Rule,Dropped,,0.0,TRÁFEGO NORMAL,0,Double NAT,Port11.20,Port59,192.168.1.54,10.96.190.186,9,0.0,UDPLite,0
2025-03-06 10:34:06,Alert,Denied,,123.75,VARREDURA INTENSA,255,None,Port19.7,Port22,172.26.170.131,10.10.10.25,620,65535.0,UDPLite,1
2025-03-06 15:03:33,Syslog,Dropped,,0.0,TENTATIVA SSH,0,Ataque NAT,Port97.89,Port56,192.168.1.54,10.81.218.203,15157,65535.0,IGMP,0
2025-03-06 16:26:55,Firewall Rule,Denied,script@auto.local,160.93,TRÁFEGO NORMAL,255,None,Port27.9,Port25,10.26.3.200,192.168.24.196,478,443.0,ICMP,0
2025-03-06 05:04:16,Session Start,Denied,honeypot@decoy.net,999.9,RECONHECIMENTO HOST,0,Ataque NAT,Port36.55,Port15,192.168.177.85,10.10.10.25,883,0.0,ESP,0
2025-03-06 11:24:58,Firewall Rule,Allowed,script@auto.local,999.9,FLOODING ICMP,255,Ataque NAT,Port38.35,Port47,10.222.126.231,10.10.10.25,43898,80.0,HOPOPT,0
2025-03-06 15:39:53,Syslog,Allowed,honeypot@decoy.net,0.0,VARREDURA INTENSA,0,Double NAT,Port89.78,Port63,172.21.232.29,10.10.10.25,783,80.0,IGMP,1
2025-03-06 11:01:32,Session Start,Dropped,,999.9,TRÁFEGO NORMAL,0,Double NAT,Port70.19,Port8,192.168.1.54,10.109.147.203,814,65535.0,ICMP,1
2025-03-06 11:49:08,Session Start,Denied,root@fake.dmz,0.0,VARREDURA INTENSA,255,Ataque NAT,Port14.65,Port96,192.168.226.130,172.17.167.206,521,65535.0,UDPLite,0
2025-03-06 16:31:35,Alert,Denied,,0.0,TENTATIVA SSH,0,None,Port15.47,Port49,10.52.245.182,10.10.10.25,531,0.0,IGMP,0
2025-03-06 09:06:01,Session Start,Allowed,honeypot@decoy.net,0.0,TENTATIVA SSH,500,None,Port6.84,Port18,172.21.44.197,10.10.10.25,587,65535.0,UDPLite,1
2025-03-06 15:21:16,Firewall Rule,Allowed,,0.0,TENTATIVA SSH,500,None,Port85.28,Port30,10.172.10.119,10.10.10.25,42374,65535.0,ESP,1
2025-03-06 09:38:05,Session Start,Allowed,,999.9,TRÁFEGO NORMAL,0,Default SNAT IPv4,Port73.81,Port97,192.168.1.54,172.21.159.65,633,65535.0,ICMP,1
2025-03-06 14:38:52,Firewall Rule,Denied,honeypot@decoy.net,0.0,FLOODING ICMP,255,Double NAT,Port89.60,Port31,10.104.154.26,10.31.73.142,45266,65535.0,UDPLite,1
2025-03-06 16:15:01,Session Start,Denied,,281.61,FLOODING ICMP,0,None,Port50.79,Port60,192.168.80.213,10.10.10.25,44197,80.0,ICMP,1
2025-03-06 08:55:36,Firewall Rule,Dropped,root@fake.dmz,297.44,TRÁFEGO SUSPEITO,500,Ataque NAT,Port81.90,Port98,192.168.185.67,10.10.10.25,36774,65535.0,IGMP,1
2025-03-06 12:04:06,Alert,Allowed,,0.0,TRÁFEGO NORMAL,255,Double NAT,Port85.54,Port99,192.168.80.177,172.22.10.179,55471,0.0,UDPLite,0
2025-03-06 09:54:57,Syslog,Allowed,,180.21,VARREDURA INTENSA,255,Ataque NAT,Port54.92,Port36,192.168.1.54,172.27.161.133,1008,409.0,IGMP,1
2025-03-06 10:42:32,Alert,Allowed,,0.0,TRÁFEGO SUSPEITO,0,Default SNAT IPv4,Port56.23,Port40,192.168.1.54,192.168.226.112,2277,0.0,ICMP,0
2025-03-06 14:59:01,Syslog,Dropped,honeypot@decoy.net,165.43,RECONHECIMENTO HOST,500,Ataque NAT,Port86.64,Port69,10.113.21.120,172.30.120.55,59955,0.0,ESP,1
2025-03-06 06:40:00,Alert,Dropped,,114.76,FLOODING ICMP,0,Ataque NAT,Port36.78,Port59,192.168.1.54,10.64.109.158,19323,600.0,GRE,0
2025-03-06 16:20:13,Session Start,Denied,root@fake.dmz,999.9,TRÁFEGO NORMAL,255,Default SNAT IPv4,Port19.26,Port86,172.31.95.213,10.197.34.197,716,65535.0,IGMP,1
2025-03-06 11:11:48,Firewall Rule,Allowed,script@auto.local,999.9,FLOODING ICMP,500,Default SNAT IPv4,Port35.10,Port21,10.195.172.117,192.168.125.40,16815,443.0,ESP,1
2025-03-06 13:21:45,Syslog,Allowed,honeypot@decoy.net,0.0,TRÁFEGO SUSPEITO,255,Default SNAT IPv4,Port96.6,Port44,192.168.57.218,192.168.177.18,188,65535.0,ESP,1
2025-03-06 16:56:43,Alert,Dropped,script@auto.local,999.9,TENTATIVA SSH,500,None,Port54.4,Port52,192.168.1.54,192.168.38.97,85,65535.0,ICMP,1
